Year,Month,Material Number,ProductFamily,Forecast
2019,4,61592,562,12
2019,4,61592,562,12
2019,4,61592,562,8000
2019,4,61592,562,4
2019,4,61592,562,20
2019,4,61592,562,24
2019,4,61592,562,24
2019,4,61592,562,24
2019,4,62023,492,1735
2019,4,62201,1027,207
2019,4,62767,366,50
2019,4,62767,366,37
2019,4,62767,366,340
2019,4,62767,366,406
2019,4,62767,366,10
2019,4,63022,394,10000
2019,4,63023,394,33333
2019,4,63024,394,5000
2019,4,63025,394,6250
2019,4,63026,394,2500
2019,4,63090,1008,784
2019,4,63207,1009,31200
2019,4,63207,1009,5200
2019,4,63207,1009,57700
2019,4,63207,1009,1600
2019,4,63207,1009,600
2019,4,63207,1009,20000
2019,4,63207,1009,480
2019,4,63207,1009,24
2019,4,63207,1009,1730
2019,4,63207,1009,190
2019,4,63207,1009,72
2019,4,63207,1009,40
2019,4,63207,1009,2150
2019,4,63207,1009,12
2019,4,63207,1009,120
2019,4,63207,1009,520
2019,4,63207,1009,200
2019,4,63207,1009,180
2019,4,63207,1009,720
2019,4,63207,1009,6
2019,4,63207,1009,2300
2019,4,63207,1009,440
2019,4,63207,1009,60
2019,4,63207,1009,10120
2019,4,63207,1009,800
2019,4,63207,1009,1440
2019,4,63207,1009,667
2019,4,63207,1009,1200
2019,4,63207,1009,1440
2019,4,63207,1009,320
2019,4,63207,1009,720
2019,4,63207,1009,2181
2019,4,63207,1009,1152
2019,4,63307,497,72
2019,4,63307,497,12
2019,4,63307,497,135
2019,4,63307,497,10
2019,4,63307,497,45
2019,4,63307,497,12
2019,4,63441,1064,3200
2019,4,63441,1064,144
2019,4,63441,1064,900
2019,4,63441,1064,180
2019,4,63441,1064,4600
2019,4,63441,1064,1620
2019,4,63441,1064,12
2019,4,63443,1064,3745
2019,4,63443,1064,290
2019,4,63443,1064,585
2019,4,63443,1064,165
2019,4,63443,1064,4500
2019,4,63443,1064,1656
2019,4,63443,1064,18
2019,4,63444,1064,2235
2019,4,63444,1064,180
2019,4,63444,1064,1088
2019,4,63444,1064,105
2019,4,63444,1064,3912
2019,4,63444,1064,1332
2019,4,63444,1064,12
2019,4,63445,1064,1550
2019,4,63445,1064,144
2019,4,63445,1064,570
2019,4,63445,1064,96
2019,4,63445,1064,2470
2019,4,63445,1064,825
2019,4,63445,1064,24
2019,4,63479,415,540
2019,4,63479,415,72
2019,4,63479,415,48
2019,4,63479,415,520
2019,4,63479,415,120
2019,4,63479,415,36
2019,4,63479,415,24
2019,4,63479,415,24
2019,4,63479,415,12
2019,4,63745,448,120
2019,4,63746,448,504
2019,4,63747,448,3288
2019,4,63763,448,360
2019,4,63764,448,936
2019,4,63765,448,1752
2019,4,63766,448,24
2019,4,63767,448,24
2019,4,63809,448,58320
2019,4,63810,448,120528
2019,4,63811,448,203472
2019,4,63895,335,350
2019,4,63895,335,200
2019,4,63895,335,110
2019,4,63895,335,4100
2019,4,63895,335,780
2019,4,63895,335,20
2019,4,63895,335,60
2019,4,63895,335,80
2019,4,63896,335,900
2019,4,63896,335,350
2019,4,63896,335,1170
2019,4,63896,335,12000
2019,4,63896,335,50
2019,4,63896,335,160
2019,4,63896,335,150
2019,4,63907,52,133
2019,4,63918,52,54
2019,4,64047,455,72
2019,4,64047,455,96
2019,4,64047,455,12
2019,4,64047,455,12
2019,4,64047,455,6
2019,4,64047,455,60
2019,4,64047,455,100
2019,4,64047,455,12
2019,4,64049,455,700
2019,4,64049,455,2300
2019,4,64049,455,1315
2019,4,64049,455,900
2019,4,64049,455,200
2019,4,64049,455,670
2019,4,64049,455,12
2019,4,64229,272,2474
2019,4,64241,571,243
2019,4,64338,448,435
2019,4,64339,448,1299
2019,4,64361,402,2
2019,4,64362,402,163
2019,4,64374,1009,34000
2019,4,64630,228,5248
2019,4,64640,293,5280
2019,4,64640,293,200
2019,4,64640,293,9520
2019,4,64640,293,120
2019,4,64640,293,1700
2019,4,64640,293,13603
2019,4,64640,293,1900
2019,4,64640,293,100
2019,4,64640,293,80
2019,4,64640,293,24
2019,4,64640,293,52
2019,4,64640,293,288
2019,4,64640,293,24
2019,4,64640,293,12
2019,4,64748,272,7032
2019,4,64750,272,4152
2019,4,64751,272,18144
2019,4,64799,228,2600
2019,4,64799,228,595
2019,4,64799,228,20
2019,4,64799,228,2300
2019,4,64799,228,96
2019,4,64799,228,48
2019,4,64799,228,80
2019,4,64799,228,16
2019,4,64799,228,24
2019,4,64799,228,84
2019,4,64799,228,64
2019,4,64799,228,32
2019,4,64799,228,6
2019,4,64799,228,12
2019,4,64799,228,6
2019,4,64799,228,6
2019,4,64799,228,30
2019,4,64799,228,12
2019,4,64799,228,24
2019,4,64799,228,31
2019,4,64800,228,4224
2019,4,64817,602,21313
2019,4,65047,460,1276
2019,4,65048,330,537
2019,4,65050,330,759
2019,4,65050,330,216
2019,4,65050,330,1018
2019,4,65050,330,1482
2019,4,65050,330,1358
2019,4,65050,330,2054
2019,4,65050,330,120
2019,4,65050,330,50
2019,4,65050,330,1200
2019,4,65050,330,800
2019,4,65050,330,55
2019,4,65050,330,12
2019,4,65050,330,45716
2019,4,65050,330,72
2019,4,65050,330,36
2019,4,65050,330,96
2019,4,65050,330,6
2019,4,65050,330,6
2019,4,65051,381,2460
2019,4,65051,381,2975
2019,4,65051,381,1850
2019,4,65051,381,160
2019,4,65052,381,3540
2019,4,65052,381,200
2019,4,65052,381,4400
2019,4,65052,381,90
2019,4,65052,381,6
2019,4,65052,381,60
2019,4,65052,381,24
2019,4,65052,381,80
2019,4,65052,381,5460
2019,4,65052,381,1300
2019,4,65052,381,69
2019,4,65052,381,24
2019,4,65052,381,48
2019,4,65052,381,4939
2019,4,65052,381,6
2019,4,65053,381,800
2019,4,65053,381,180
2019,4,65053,381,1130
2019,4,65053,381,1260
2019,4,65054,381,3610
2019,4,65054,381,4500
2019,4,65054,381,3800
2019,4,65054,381,270
2019,4,65055,381,10200
2019,4,65055,381,300
2019,4,65055,381,6720
2019,4,65055,381,2600
2019,4,65055,381,130
2019,4,65055,381,6
2019,4,65055,381,240
2019,4,65055,381,9000
2019,4,65055,381,1320
2019,4,65055,381,24
2019,4,65055,381,81
2019,4,65055,381,12
2019,4,65055,381,400
2019,4,65055,381,144
2019,4,65055,381,108
2019,4,65055,381,11159
2019,4,65055,381,20
2019,4,65055,381,6
2019,4,65056,381,11700
2019,4,65056,381,1530
2019,4,65056,381,3310
2019,4,65056,381,1300
2019,4,65056,381,9345
2019,4,65058,329,1988
2019,4,65059,329,4185
2019,4,65059,329,6
2019,4,65059,329,975
2019,4,65059,329,24
2019,4,65059,329,900
2019,4,65059,329,903
2019,4,65059,329,90
2019,4,65059,329,9020
2019,4,65059,329,2100
2019,4,65059,329,160
2019,4,65059,329,120
2019,4,65059,329,6
2019,4,65059,329,6
2019,4,65059,329,6
2019,4,65059,329,16
2019,4,65059,329,96
2019,4,65059,329,12
2019,4,65059,329,60
2019,4,65060,329,440
2019,4,65060,329,24
2019,4,65060,329,210
2019,4,65060,329,12
2019,4,65060,329,1500
2019,4,65060,329,1387
2019,4,65060,329,20
2019,4,65060,329,48
2019,4,65060,329,6
2019,4,65060,329,6
2019,4,65060,329,175
2019,4,65060,329,6
2019,4,65060,329,3
2019,4,65060,329,2
2019,4,65062,329,400
2019,4,65062,329,499
2019,4,65062,329,120
2019,4,65062,329,24
2019,4,65062,329,550
2019,4,65062,329,1129
2019,4,65062,329,30
2019,4,65062,329,40
2019,4,65062,329,6
2019,4,65062,329,21
2019,4,65062,329,4
2019,4,65062,329,1
2019,4,65062,329,3
2019,4,65064,329,3874
2019,4,65064,329,24
2019,4,65064,329,1900
2019,4,65064,329,3500
2019,4,65064,329,140
2019,4,65064,329,2012
2019,4,65064,329,150
2019,4,65064,329,48
2019,4,65064,329,6
2019,4,65064,329,48
2019,4,65064,329,6
2019,4,65064,329,4
2019,4,65064,329,3
2019,4,65065,329,660
2019,4,65065,329,6
2019,4,65065,329,24
2019,4,65065,329,105
2019,4,65065,329,1250
2019,4,65065,329,200
2019,4,65065,329,6
2019,4,65065,329,24
2019,4,65065,329,12
2019,4,65066,329,320
2019,4,65066,329,276
2019,4,65066,329,40
2019,4,65066,329,12
2019,4,65066,329,498
2019,4,65066,329,24
2019,4,65066,329,6
2019,4,65066,329,24
2019,4,65066,329,6
2019,4,65066,329,12
2019,4,65066,329,6
2019,4,65078,460,9855
2019,4,65079,460,2651
2019,4,65104,272,744
2019,4,65105,272,1476
2019,4,65139,544,4608
2019,4,65156,272,2376
2019,4,65193,272,384
2019,4,65303,272,417
2019,4,65312,228,2496
2019,4,65404,228,19392
2019,4,65580,272,46600
2019,4,65629,492,996
2019,4,65707,448,3816
2019,4,65765,673,1800
2019,4,65765,673,200
2019,4,65765,673,100
2019,4,65765,673,100
2019,4,65809,606,4293
2019,4,65828,448,3624
2019,4,65829,448,3144
2019,4,65830,448,9744
2019,4,65942,405,600
2019,4,65942,405,1030
2019,4,65942,405,1224
2019,4,65942,405,500
2019,4,65942,405,2800
2019,4,65942,405,156
2019,4,65942,405,250
2019,4,65942,405,48
2019,4,65942,405,370
2019,4,65942,405,192
2019,4,65942,405,454
2019,4,65942,405,40
2019,4,65942,405,144
2019,4,65942,405,116
2019,4,65942,405,36
2019,4,65942,405,24
2019,4,65942,405,29
2019,4,65942,405,108
2019,4,65943,405,1521
2019,4,65944,405,120
2019,4,65944,405,2325
2019,4,65944,405,952
2019,4,65944,405,12000
2019,4,65944,405,530
2019,4,65944,405,5245
2019,4,65944,405,460
2019,4,65944,405,370
2019,4,65944,405,480
2019,4,65944,405,210
2019,4,65944,405,300
2019,4,65944,405,800
2019,4,65944,405,60
2019,4,65944,405,260
2019,4,65944,405,72
2019,4,65944,405,92
2019,4,65944,405,36
2019,4,65944,405,33
2019,4,65944,405,252
2019,4,65945,405,502
2019,4,65946,405,388
2019,4,65959,405,1720
2019,4,65959,405,337
2019,4,65959,405,60
2019,4,65959,405,1380
2019,4,65959,405,21
2019,4,65959,405,50
2019,4,65959,405,4
2019,4,65959,405,24
2019,4,65959,405,3
2019,4,65960,405,200
2019,4,65960,405,32
2019,4,65960,405,6
2019,4,65960,405,220
2019,4,65960,405,4
2019,4,65960,405,18
2019,4,65960,405,6
2019,4,65960,405,3
2019,4,65961,405,80
2019,4,65961,405,22
2019,4,65961,405,1
2019,4,65961,405,72
2019,4,65961,405,12
2019,4,65961,405,2
2019,4,65961,405,3
2019,4,65984,434,9
2019,4,65984,434,166
2019,4,65984,434,11
2019,4,65984,434,36
2019,4,65984,434,1
2019,4,65984,434,2
2019,4,65984,434,5
2019,4,66099,228,12048
2019,4,66101,448,1044
2019,4,66102,448,1560
2019,4,66103,448,48
2019,4,66104,448,36
2019,4,66105,448,36
2019,4,66108,448,624
2019,4,66142,34,8532
2019,4,66143,166,335
2019,4,66143,166,60
2019,4,66143,166,78
2019,4,66143,166,36
2019,4,66143,166,80
2019,4,66143,166,290
2019,4,66143,166,387
2019,4,66143,166,15
2019,4,66143,166,200
2019,4,66143,166,32
2019,4,66143,166,5
2019,4,66143,166,108
2019,4,66143,166,12
2019,4,66143,166,18
2019,4,66143,166,6
2019,4,66158,272,1076
2019,4,66172,166,5060
2019,4,66172,166,300
2019,4,66172,166,232
2019,4,66172,166,224
2019,4,66172,166,521
2019,4,66172,166,1500
2019,4,66172,166,2121
2019,4,66172,166,115
2019,4,66172,166,2000
2019,4,66172,166,468
2019,4,66172,166,10
2019,4,66172,166,112
2019,4,66172,166,24
2019,4,66172,166,48
2019,4,66172,166,20
2019,4,66198,34,11594
2019,4,66345,638,192
2019,4,66345,638,96
2019,4,66345,638,60
2019,4,66345,638,48
2019,4,66345,638,250
2019,4,66345,638,96
2019,4,66345,638,48
2019,4,66345,638,1150
2019,4,66345,638,12
2019,4,66345,638,24
2019,4,66345,638,12
2019,4,66345,638,6
2019,4,66345,638,48
2019,4,66345,638,12
2019,4,66345,638,6
2019,4,66345,638,6
2019,4,66345,638,12
2019,4,66346,638,3600
2019,4,66346,638,680
2019,4,66346,638,72
2019,4,66346,638,5170
2019,4,66346,638,3360
2019,4,66346,638,850
2019,4,66346,638,4000
2019,4,66346,638,96
2019,4,66346,638,72
2019,4,66346,638,672
2019,4,66346,638,250
2019,4,66346,638,480
2019,4,66346,638,3680
2019,4,66346,638,4500
2019,4,66346,638,120
2019,4,66346,638,24
2019,4,66346,638,10050
2019,4,66346,638,60
2019,4,66346,638,400
2019,4,66346,638,250
2019,4,66346,638,16
2019,4,66346,638,48
2019,4,66346,638,72
2019,4,66346,638,830
2019,4,66346,638,84
2019,4,66346,638,96
2019,4,66346,638,48
2019,4,66346,638,60
2019,4,66346,638,350
2019,4,66346,638,432
2019,4,66346,638,384
2019,4,66346,638,192
2019,4,66346,638,96
2019,4,66346,638,240
2019,4,66346,638,144
2019,4,66401,594,17520
2019,4,66416,497,7891
2019,4,66416,497,2830
2019,4,66416,497,240
2019,4,66416,497,1128
2019,4,66416,497,432
2019,4,66416,497,684
2019,4,66416,497,2100
2019,4,66416,497,120
2019,4,66416,497,240
2019,4,66416,497,577
2019,4,66416,497,1140
2019,4,66416,497,208
2019,4,66416,497,720
2019,4,66416,497,6
2019,4,66416,497,48
2019,4,66416,497,216
2019,4,66416,497,192
2019,4,66416,497,36
2019,4,66416,497,72
2019,4,66416,497,28
2019,4,66416,497,24
2019,4,66416,497,144
2019,4,66416,497,20
2019,4,66416,497,36
2019,4,66416,497,72
2019,4,66417,497,4193
2019,4,66431,272,18894
2019,4,66432,272,300960
2019,4,66440,482,5345
2019,4,66492,1149,60
2019,4,66492,1149,10
2019,4,66492,1149,48
2019,4,66492,1149,5
2019,4,66494,159,272
2019,4,66494,159,108
2019,4,66494,159,92
2019,4,66494,159,24
2019,4,66494,159,6
2019,4,66494,159,12
2019,4,66495,159,619
2019,4,66495,159,12
2019,4,66495,159,256
2019,4,66495,159,7
2019,4,66495,159,472
2019,4,66495,159,12
2019,4,66495,159,12
2019,4,66495,159,12
2019,4,66495,159,12
2019,4,66495,159,6
2019,4,66495,159,12
2019,4,66495,159,6
2019,4,66497,159,221
2019,4,66497,159,60
2019,4,66497,159,96
2019,4,66497,159,80
2019,4,66497,159,12
2019,4,66497,159,12
2019,4,66511,159,400
2019,4,66511,159,12
2019,4,66511,159,128
2019,4,66511,159,6
2019,4,66511,159,180
2019,4,66511,159,12
2019,4,66511,159,12
2019,4,66511,159,12
2019,4,66584,272,24334
2019,4,66585,272,10667
2019,4,66586,272,4917
2019,4,66589,536,4124
2019,4,66594,272,3917
2019,4,66595,34,3497
2019,4,66596,34,2588
2019,4,66627,448,5496
2019,4,66638,448,10920
2019,4,66639,448,15192
2019,4,66640,448,6468
2019,4,66776,53,15146
2019,4,66808,53,1032
2019,4,66809,53,4390
2019,4,67183,53,44277
2019,4,67184,53,29518
2019,4,67290,448,5000
2019,4,67291,448,5000
2019,4,67292,448,5000
2019,4,67432,272,56928
2019,4,67442,272,7908
2019,4,67443,272,6768
2019,4,67444,272,2160
2019,4,67445,272,9912
2019,4,67460,318,12500
2019,4,67460,318,1000
2019,4,67460,318,27170
2019,4,67460,318,6
2019,4,67460,318,300
2019,4,67460,318,1140
2019,4,67460,318,12
2019,4,67460,318,1440
2019,4,67460,318,192
2019,4,67460,318,108
2019,4,67460,318,510
2019,4,67460,318,40
2019,4,67460,318,650
2019,4,67460,318,8235
2019,4,67460,318,520
2019,4,67460,318,144
2019,4,67460,318,48
2019,4,67460,318,144
2019,4,67460,318,60
2019,4,67460,318,324
2019,4,67460,318,3058
2019,4,67460,318,24
2019,4,67460,318,48
2019,4,67460,318,60
2019,4,67460,318,48
2019,4,67460,318,120
2019,4,67460,318,36
2019,4,67461,318,3960
2019,4,67461,318,9065
2019,4,67461,318,132
2019,4,67461,318,180
2019,4,67461,318,760
2019,4,67461,318,120
2019,4,67461,318,12
2019,4,67461,318,264
2019,4,67461,318,3550
2019,4,67461,318,216
2019,4,67461,318,1850
2019,4,67461,318,24
2019,4,67461,318,12
2019,4,67461,318,120
2019,4,67461,318,692
2019,4,67461,318,12
2019,4,67461,318,12
2019,4,67461,318,72
2019,4,67461,318,60
2019,4,67461,318,12
2019,4,67461,318,48
2019,4,67461,318,12
2019,4,67473,167,150
2019,4,67473,167,350
2019,4,67473,167,96
2019,4,67473,167,124
2019,4,67473,167,65
2019,4,67473,167,1550
2019,4,67473,167,96
2019,4,67473,167,3188
2019,4,67473,167,692
2019,4,67473,167,1675
2019,4,67473,167,230
2019,4,67473,167,916
2019,4,67473,167,300
2019,4,67473,167,6
2019,4,67473,167,210
2019,4,67473,167,6
2019,4,67473,167,12
2019,4,67473,167,6
2019,4,67473,167,6
2019,4,67473,167,30
2019,4,67473,167,96
2019,4,67473,167,12
2019,4,67473,167,108
2019,4,67473,167,24
2019,4,67473,167,48
2019,4,67473,167,36
2019,4,67473,167,169
2019,4,67473,167,48
2019,4,67474,167,320
2019,4,67474,167,27325
2019,4,67474,167,1660
2019,4,67474,167,2023
2019,4,67474,167,480
2019,4,67474,167,2928
2019,4,67474,167,550
2019,4,67474,167,3121
2019,4,67474,167,32112
2019,4,67474,167,520
2019,4,67474,167,32
2019,4,67474,167,24
2019,4,67474,167,800
2019,4,67474,167,1345
2019,4,67474,167,144
2019,4,67474,167,735
2019,4,67474,167,2468
2019,4,67474,167,6
2019,4,67474,167,48
2019,4,67474,167,12
2019,4,67474,167,240
2019,4,67474,167,72
2019,4,67474,167,180
2019,4,67474,167,360
2019,4,67474,167,72
2019,4,67474,167,216
2019,4,67474,167,576
2019,4,67474,167,184
2019,4,67474,167,96
2019,4,67474,167,24
2019,4,67474,167,357
2019,4,67474,167,444
2019,4,67475,167,144
2019,4,67475,167,6
2019,4,67475,167,90
2019,4,67475,167,500
2019,4,67475,167,30
2019,4,67475,167,1571
2019,4,67475,167,288
2019,4,67475,167,3500
2019,4,67475,167,30
2019,4,67475,167,200
2019,4,67475,167,24
2019,4,67475,167,12
2019,4,67475,167,170
2019,4,67475,167,6
2019,4,67475,167,6
2019,4,67475,167,6
2019,4,67475,167,6
2019,4,67475,167,36
2019,4,67475,167,6
2019,4,67475,167,36
2019,4,67475,167,12
2019,4,67475,167,24
2019,4,67475,167,36
2019,4,67475,167,48
2019,4,67475,167,130
2019,4,67475,167,48
2019,4,67476,167,630
2019,4,67476,167,501
2019,4,67476,167,2805
2019,4,67476,167,1700
2019,4,67476,167,2232
2019,4,67476,167,17
2019,4,67476,167,575
2019,4,67476,167,740
2019,4,67476,167,17000
2019,4,67476,167,475
2019,4,67476,167,6250
2019,4,67476,167,48
2019,4,67476,167,12
2019,4,67476,167,336
2019,4,67476,167,360
2019,4,67476,167,72
2019,4,67476,167,144
2019,4,67476,167,704
2019,4,67476,167,6
2019,4,67476,167,16
2019,4,67476,167,200
2019,4,67476,167,144
2019,4,67476,167,160
2019,4,67476,167,216
2019,4,67476,167,30
2019,4,67476,167,108
2019,4,67476,167,96
2019,4,67476,167,84
2019,4,67476,167,72
2019,4,67476,167,48
2019,4,67476,167,79
2019,4,67476,167,96
2019,4,67478,167,288
2019,4,67478,167,6
2019,4,67478,167,29
2019,4,67478,167,42
2019,4,67478,167,937
2019,4,67478,167,6
2019,4,67478,167,24
2019,4,67478,167,336
2019,4,67478,167,6
2019,4,67478,167,50
2019,4,67478,167,4
2019,4,67478,167,6
2019,4,67478,167,6
2019,4,67478,167,24
2019,4,67478,167,18
2019,4,67478,167,48
2019,4,67478,167,12
2019,4,67478,167,36
2019,4,67478,167,40
2019,4,67478,167,48
2019,4,67478,167,118
2019,4,67478,167,24
2019,4,67525,269,14000
2019,4,67525,269,472
2019,4,67525,269,6800
2019,4,67525,269,190
2019,4,67525,269,739
2019,4,67525,269,32
2019,4,67525,269,1000
2019,4,67525,269,96
2019,4,67525,269,96
2019,4,67525,269,745
2019,4,67525,269,2793
2019,4,67525,269,350
2019,4,67525,269,24
2019,4,67525,269,96
2019,4,67525,269,168
2019,4,67525,269,72
2019,4,67525,269,144
2019,4,67525,269,20
2019,4,67525,269,72
2019,4,67525,269,168
2019,4,67525,269,120
2019,4,67525,269,92
2019,4,67525,269,12
2019,4,67525,269,16
2019,4,67525,269,13332
2019,4,67525,269,12
2019,4,67525,269,168
2019,4,67525,269,24
2019,4,67526,269,37188
2019,4,67526,269,1070
2019,4,67526,269,10900
2019,4,67526,269,340
2019,4,67526,269,1411
2019,4,67526,269,56
2019,4,67526,269,950
2019,4,67526,269,216
2019,4,67526,269,711
2019,4,67526,269,1771
2019,4,67526,269,3265
2019,4,67526,269,20
2019,4,67526,269,14
2019,4,67526,269,252
2019,4,67526,269,360
2019,4,67526,269,552
2019,4,67526,269,552
2019,4,67526,269,42
2019,4,67526,269,468
2019,4,67526,269,60
2019,4,67526,269,245
2019,4,67526,269,224
2019,4,67526,269,60
2019,4,67526,269,40749
2019,4,67526,269,54
2019,4,67526,269,240
2019,4,67526,269,84
2019,4,67526,269,230
2019,4,67526,269,36
2019,4,67529,218,7878
2019,4,67529,218,864
2019,4,67529,218,2340
2019,4,67529,218,108
2019,4,67529,218,144
2019,4,67529,218,6012
2019,4,67529,218,252
2019,4,67529,218,264
2019,4,67529,218,1412
2019,4,67529,218,4444
2019,4,67529,218,8
2019,4,67529,218,42
2019,4,67529,218,6
2019,4,67529,218,122
2019,4,67529,218,24
2019,4,67529,218,144
2019,4,67529,218,30
2019,4,67529,218,22
2019,4,67529,218,72
2019,4,67529,218,30
2019,4,67529,218,30
2019,4,67529,218,68
2019,4,67529,218,16
2019,4,67529,218,8
2019,4,67529,218,48
2019,4,67529,218,24
2019,4,67529,218,18
2019,4,67529,218,72
2019,4,67530,218,7800
2019,4,67530,218,816
2019,4,67530,218,2441
2019,4,67530,218,240
2019,4,67530,218,160
2019,4,67530,218,9270
2019,4,67530,218,230
2019,4,67530,218,1550
2019,4,67530,218,4530
2019,4,67530,218,12
2019,4,67530,218,6
2019,4,67530,218,238
2019,4,67530,218,6
2019,4,67530,218,89
2019,4,67530,218,460
2019,4,67530,218,28
2019,4,67530,218,30
2019,4,67530,218,45
2019,4,67530,218,24
2019,4,67530,218,6
2019,4,67530,218,40
2019,4,67531,218,48
2019,4,67531,218,16898
2019,4,67531,218,360
2019,4,67531,218,348
2019,4,67531,218,2890
2019,4,67531,218,38
2019,4,67531,218,236
2019,4,67531,218,7836
2019,4,67531,218,614
2019,4,67531,218,1583
2019,4,67531,218,96
2019,4,67531,218,290
2019,4,67531,218,8
2019,4,67531,218,6
2019,4,67531,218,56
2019,4,67531,218,50
2019,4,67531,218,184
2019,4,67531,218,6
2019,4,67531,218,36
2019,4,67531,218,96
2019,4,67531,218,264
2019,4,67532,218,7244
2019,4,67532,218,648
2019,4,67532,218,10704
2019,4,67532,218,23
2019,4,67532,218,312
2019,4,67532,218,16900
2019,4,67532,218,34890
2019,4,67532,218,7316
2019,4,67532,218,12
2019,4,67532,218,776
2019,4,67532,218,460
2019,4,67532,218,109372
2019,4,67532,218,80
2019,4,67532,218,290
2019,4,67532,218,202
2019,4,67532,218,216
2019,4,67532,218,168
2019,4,67532,218,36
2019,4,67532,218,14
2019,4,67532,218,202
2019,4,67532,218,20
2019,4,67532,218,156
2019,4,67533,218,3
2019,4,67533,218,11232
2019,4,67533,218,170
2019,4,67533,218,12456
2019,4,67533,218,2083
2019,4,67533,218,315
2019,4,67533,218,30518
2019,4,67533,218,32000
2019,4,67533,218,5600
2019,4,67533,218,1584
2019,4,67533,218,1022
2019,4,67533,218,448
2019,4,67533,218,83542
2019,4,67533,218,120
2019,4,67533,218,284
2019,4,67533,218,216
2019,4,67533,218,86
2019,4,67533,218,120
2019,4,67533,218,6
2019,4,67533,218,144
2019,4,67533,218,12
2019,4,67533,218,12
2019,4,67534,218,46
2019,4,67534,218,18922
2019,4,67534,218,655
2019,4,67534,218,240
2019,4,67534,218,2175
2019,4,67534,218,43
2019,4,67534,218,324
2019,4,67534,218,11556
2019,4,67534,218,906
2019,4,67534,218,10
2019,4,67534,218,1900
2019,4,67534,218,12
2019,4,67534,218,32
2019,4,67534,218,146
2019,4,67534,218,10
2019,4,67534,218,165
2019,4,67534,218,144
2019,4,67534,218,110
2019,4,67534,218,44
2019,4,67534,218,46
2019,4,67551,320,217
2019,4,67551,320,5555
2019,4,67551,320,190
2019,4,67551,320,1050
2019,4,67551,320,24
2019,4,67551,320,12679
2019,4,67551,320,64
2019,4,67551,320,120
2019,4,67551,320,6875
2019,4,67551,320,30
2019,4,67551,320,700
2019,4,67551,320,1043
2019,4,67551,320,305
2019,4,67551,320,313
2019,4,67551,320,68
2019,4,67551,320,411
2019,4,67551,320,96
2019,4,67551,320,590
2019,4,67551,320,60
2019,4,67551,320,428
2019,4,67551,320,10902
2019,4,67551,320,12
2019,4,67551,320,77
2019,4,67551,320,100
2019,4,67551,320,60
2019,4,67551,320,180
2019,4,67551,320,12
2019,4,67551,320,12
2019,4,67551,320,9858
2019,4,67551,320,3
2019,4,67551,320,384
2019,4,67551,320,35
2019,4,67551,320,144
2019,4,67551,320,24
2019,4,67551,320,36
2019,4,67551,320,216
2019,4,67551,320,18
2019,4,67552,320,354
2019,4,67552,320,5722
2019,4,67552,320,195
2019,4,67552,320,1360
2019,4,67552,320,24
2019,4,67552,320,18000
2019,4,67552,320,117
2019,4,67552,320,160
2019,4,67552,320,12400
2019,4,67552,320,140
2019,4,67552,320,950
2019,4,67552,320,1264
2019,4,67552,320,625
2019,4,67552,320,368
2019,4,67552,320,80
2019,4,67552,320,1217
2019,4,67552,320,45
2019,4,67552,320,59
2019,4,67552,320,60
2019,4,67552,320,621
2019,4,67552,320,16065
2019,4,67552,320,17
2019,4,67552,320,118
2019,4,67552,320,350
2019,4,67552,320,170
2019,4,67552,320,120
2019,4,67552,320,18
2019,4,67552,320,6
2019,4,67552,320,13032
2019,4,67552,320,5
2019,4,67552,320,264
2019,4,67552,320,48
2019,4,67552,320,144
2019,4,67552,320,48
2019,4,67552,320,36
2019,4,67552,320,48
2019,4,67552,320,120
2019,4,67552,320,49
2019,4,67554,320,1495
2019,4,67554,320,153
2019,4,67554,320,350
2019,4,67554,320,9700
2019,4,67554,320,48
2019,4,67554,320,96
2019,4,67554,320,3958
2019,4,67554,320,88
2019,4,67554,320,119
2019,4,67554,320,221
2019,4,67554,320,429
2019,4,67554,320,12
2019,4,67554,320,6480
2019,4,67554,320,12
2019,4,67554,320,40
2019,4,67554,320,45
2019,4,67554,320,120
2019,4,67554,320,12
2019,4,67554,320,6
2019,4,67554,320,4908
2019,4,67554,320,7
2019,4,67554,320,22
2019,4,67554,320,6
2019,4,67554,320,32
2019,4,67554,320,24
2019,4,67554,320,48
2019,4,67554,320,19
2019,4,67554,320,8
2019,4,67554,320,14
2019,4,67554,320,48
2019,4,67554,320,8
2019,4,67554,320,24
2019,4,67554,320,12
2019,4,67554,320,24
2019,4,67554,320,12
2019,4,67554,320,7
2019,4,67557,424,360
2019,4,67557,424,24
2019,4,67557,424,36
2019,4,67557,424,440
2019,4,67557,424,216
2019,4,67557,424,48
2019,4,67557,424,144
2019,4,67557,424,432
2019,4,67557,424,920
2019,4,67557,424,6
2019,4,67557,424,66
2019,4,67557,424,12
2019,4,67725,478,1329
2019,4,67726,478,29839
2019,4,67727,478,1398
2019,4,67768,478,6968
2019,5,42374,4,6
2019,5,42374,4,62
2019,5,42374,4,6
2019,5,42376,4,8
2019,5,42376,4,19
2019,5,42401,53,200
2019,5,42401,53,3462
2019,5,42401,53,54
2019,5,42401,53,2592
2019,5,42401,53,324
2019,5,42401,53,12
2019,5,42401,53,3500
2019,5,42401,53,20
2019,5,42401,53,516
2019,5,42401,53,212
2019,5,42401,53,38
2019,5,42401,53,10
2019,5,42401,53,12
